,thermal_stress,air_pollution,green_roof
21354,1,1,0
21355,1,1,0
21356,1,1,1
21357,1,1,0
21358,1,1,0
21360,1,1,1
21361,1,1,0
21362,1,1,0
21363,1,1,0
21364,1,1,0
21365,1,1,0
21367,1,1,0
21368,1,1,0
21369,1,1,1
21370,1,1,1
21371,1,1,0
21372,1,1,0
21373,1,1,0
21374,1,1,0
21375,1,1,0
21376,1,1,0
21377,1,1,1
21378,1,1,1
21379,1,1,1
21380,1,1,0
21381,1,1,1
21382,1,1,0
21383,1,1,1
21384,1,1,0
21386,1,1,0
21387,1,1,0
21388,1,1,1
21390,1,1,0
21392,1,1,0
21393,1,1,0
21394,1,1,0
21395,1,1,0
21396,1,1,0
21397,1,1,1
21398,1,1,0
21400,1,1,0
21401,1,1,0
21403,1,1,1
21404,1,1,1
21406,1,1,0
21407,1,1,0
21408,1,1,0
21409,1,1,0
21411,1,1,0
21412,1,1,0
21413,1,1,1
21414,1,1,0
21415,1,1,1
21416,1,1,0
21417,1,1,0
21418,1,1,1
21419,1,1,0
21421,1,1,0
21422,1,1,0
21423,1,1,1
21424,1,1,0
21425,1,1,0
21426,1,1,0
21427,1,1,1
21428,1,1,0
21429,1,1,0
21430,1,1,0
21431,1,1,1
21432,1,1,1
21433,1,1,0
21434,1,1,0
21435,1,1,1
21436,1,1,0
21437,1,1,0
21438,1,1,0
21439,1,1,1
21441,1,1,0
21442,1,1,1
21443,1,1,0
21444,1,1,0
21445,1,1,1
21446,1,1,1
21447,1,1,0
21448,1,1,1
21449,1,1,0
21450,1,1,1
21451,1,1,0
21452,1,1,1
21453,1,1,1
21455,1,1,0
21456,1,1,0
21457,1,1,0
21458,1,1,0
21459,1,1,1
21460,1,1,0
21461,1,1,0
21462,1,1,0
21463,1,1,0
21464,1,1,0
21465,1,1,1
21466,1,1,0
21467,1,1,0
21468,1,1,0
21470,1,1,0
21471,1,1,0
21472,1,1,0
21473,1,1,1
21474,1,1,0
21475,1,1,1
21476,1,1,0
21477,1,1,0
21478,1,1,0
21479,1,1,0
21480,1,1,0
21481,1,1,0
21482,1,1,0
21483,1,1,0
21484,1,1,0
21485,1,1,0
21487,1,1,0
21488,1,1,1
21489,1,1,0
21490,1,1,0
21491,1,1,1
21492,1,1,0
21494,1,1,0
21495,1,1,0
21499,1,1,0
21500,1,1,0
21501,1,1,1
21502,1,1,1
21506,1,1,0
21510,1,1,0
21529,1,1,0
21530,1,1,1
21531,1,1,0
21532,1,1,1
21533,1,1,1
21534,1,1,0
21535,1,1,0
21536,1,1,1
21538,1,1,0
21540,1,1,0
21541,1,1,0
21542,1,1,0
21543,1,1,0
21544,1,1,0
21545,1,1,0
21546,1,1,0
21547,1,1,0
21548,1,1,0
21549,1,1,1
21550,1,1,0
21551,1,1,0
21552,1,1,0
21553,1,1,1
21556,1,1,1
21557,1,1,0
21558,1,1,0
21559,1,1,0
21560,1,1,0
21565,1,1,1
21566,1,1,0
21567,1,1,0
21568,1,1,0
21569,1,1,0
21570,1,1,1
21571,1,1,0
21572,1,1,0
21573,1,1,0
21574,1,1,0
21575,1,1,1
21576,1,1,0
21577,1,1,0
21578,1,1,0
21579,1,1,0
21580,1,1,0
21581,1,1,0
21582,1,1,0
21583,1,1,0
21584,1,1,0
21585,1,1,0
21586,1,1,0
21587,1,1,0
21588,1,1,0
21589,1,1,0
21590,1,1,1
21591,1,1,0
21592,1,1,0
21593,1,1,0
21594,1,1,0
21595,1,1,0
21597,1,1,0
21598,1,1,0
21599,1,1,0
21600,1,1,0
21601,1,1,0
21602,1,1,1
21603,1,1,0
21604,1,1,1
21605,1,1,0
21606,1,1,0
21607,1,1,0
21608,1,1,0
21609,1,1,1
21610,1,1,0
21611,1,1,0
21612,1,1,0
21615,1,1,1
21616,1,1,0
21617,1,1,0
21618,1,1,1
21619,1,1,0
21620,1,1,1
21621,1,1,0
21622,1,1,1
21624,1,1,1
21625,1,1,1
21626,1,1,1
21627,1,1,0
21628,1,1,0
21629,1,1,0
21630,1,1,1
21632,1,1,1
21633,1,1,1
21634,1,1,0
21635,1,1,0
21636,1,1,0
21637,1,1,0
21638,1,1,0
21639,1,1,0
21640,1,1,0
21641,1,1,0
21642,1,1,0
21643,1,1,0
21646,1,1,0
21650,1,1,0
21652,1,1,0
21653,1,1,0
21654,1,1,0
21655,1,1,1
21656,1,1,0
21657,1,1,0
21658,1,1,1
21659,1,1,0
21660,1,1,1
21661,1,1,0
21662,1,1,1
21663,1,1,0
21664,1,1,0
21665,1,1,0
21666,1,1,1
21667,1,1,0
21668,1,1,0
21669,1,1,0
21670,1,1,0
21671,1,1,0
21672,1,1,0
21673,1,1,1
21674,1,1,1
21675,1,1,0
21676,1,1,0
21677,1,1,0
21678,1,1,0
21679,1,1,1
21680,1,1,0
21681,1,1,0
21682,1,1,1
21683,1,1,1
21684,1,1,0
21687,1,1,0
21688,1,1,1
21690,1,1,1
21691,1,1,1
21692,1,1,0
21693,1,1,0
21694,1,1,0
21695,1,1,0
21696,1,1,1
21697,1,1,0
21698,1,1,0
21699,1,1,0
21700,1,1,1
21701,1,1,1
21702,1,1,0
21703,1,1,0
21704,1,1,1
21705,1,1,0
21706,1,1,1
21707,1,1,1
21708,1,1,0
21709,1,1,0
21710,1,1,1
21711,1,1,0
21712,1,1,0
21713,1,1,0
21714,1,1,0
21715,1,1,0
21716,1,1,0
21717,1,1,0
21718,1,1,1
21719,1,1,1
21720,1,1,0
21721,1,1,0
21723,1,1,0
21724,1,1,1
21725,1,1,0
21726,1,1,1
21727,1,1,0
21735,1,1,0
21736,1,1,1
21737,1,1,0
21738,1,1,0
21739,1,1,0
21740,1,1,0
21743,1,1,0
21745,1,1,1
21746,1,1,1
21748,1,1,0
21749,1,1,0
21750,1,1,0
21751,1,1,0
21752,1,1,1
21753,1,1,0
21754,1,1,0
21758,1,1,0
21759,1,1,0
21764,1,1,0
21765,1,1,0
21766,1,1,1
21770,1,1,0
21771,1,1,1
21772,1,1,1
21773,1,1,0
21774,1,1,0
21775,1,1,0
21776,1,1,1
21781,1,1,1
21783,1,1,1
21785,1,1,0
21786,1,1,0
21787,1,1,1
21788,1,1,0
21789,1,1,1
21791,1,1,0
21792,1,1,0
21793,1,1,1
21794,1,1,1
21795,1,1,0
21796,1,1,1
21797,1,1,0
21798,1,1,1
21799,1,1,1
21800,1,1,0
21801,1,1,0
21802,1,1,1
21803,1,1,0
21804,1,1,1
21805,1,1,0
21806,1,1,0
21807,1,1,1
21808,1,1,0
21809,1,1,0
21810,1,1,0
21811,1,1,0
21812,1,1,0
21813,1,1,0
21814,1,1,0
21815,1,1,0
21816,1,1,1
21817,1,1,0
21818,1,1,0
21819,1,1,0
21820,1,1,0
21821,1,1,0
21822,1,1,0
21823,1,1,1
21824,1,1,0
21825,1,1,0
21826,1,1,1
21827,1,1,1
21831,2,2,1
21832,2,2,0
21834,2,2,1
21835,2,2,0
21836,2,2,1
21837,2,2,0
21838,2,2,0
21839,2,2,0
21841,2,2,0
21842,1,1,0
21844,1,1,0
21848,1,1,0
21852,1,1,0
21853,1,1,0
21854,1,1,0
21855,1,1,0
21856,1,1,0
21861,1,1,0
21862,1,1,0
21863,1,1,1
21868,1,1,0
21869,1,1,0
21881,1,1,1
21882,1,1,0
21883,1,1,0
21884,1,1,0
21886,1,1,0
21888,1,1,0
21889,1,1,0
21892,1,1,0
21896,1,1,0
21897,1,1,1
21898,1,1,0
21899,1,1,0
21900,1,1,1
21901,1,1,0
21902,1,1,1
21903,1,1,0
21908,1,1,1
21909,1,1,0
21911,1,1,0
21912,1,1,0
21914,1,1,0
21915,1,1,0
21919,1,1,0
21920,1,1,0
21922,1,1,0
21923,1,1,1
21925,1,1,1
21926,1,1,1
21927,1,1,1
21928,1,1,1
21929,1,1,0
21930,1,1,0
21932,1,1,0
21934,1,1,0
21935,1,1,0
21936,1,1,0
21937,1,1,0
21938,1,1,0
21939,1,1,0
21942,1,1,0
21953,1,1,0
21960,1,1,0
21968,1,1,0
21973,1,1,1
21975,1,1,0
21976,1,1,0
21977,1,1,1
21978,1,1,0
21980,1,1,0
21981,1,1,0
21986,2,1,0
21988,2,1,0
21989,2,1,0
21990,2,1,1
21991,2,1,1
21992,2,1,0
21993,2,1,1
21994,2,1,1
21996,2,1,0
21997,2,1,0
21998,2,1,1
21999,2,1,0
22001,2,1,0
22004,2,1,0
22005,2,1,1
22006,2,1,0
22007,2,1,1
22008,2,1,0
22009,2,1,0
22010,2,1,1
22011,2,2,0
22012,2,2,0
22013,2,2,1
22014,2,2,0
22015,2,2,1
22016,2,2,0
22017,2,2,1
22018,2,2,0
22019,2,2,0
22020,2,2,0
22021,2,2,0
22023,2,2,1
22024,2,2,0
22025,2,2,1
22026,2,2,0
22027,2,1,1
22029,2,2,0
22030,2,2,1
22031,2,2,0
22032,2,2,0
22033,2,2,0
22034,2,2,0
22035,2,2,0
22036,2,2,0
22037,2,2,0
22039,2,2,1
22041,2,1,1
22042,2,1,1
22043,3,2,0
22044,3,2,0
22045,3,2,1
22046,3,2,1
22047,3,2,0
22048,3,2,0
22049,3,2,0
22050,3,2,0
22051,3,2,0
22052,3,2,1
22053,3,2,0
22054,3,2,0
22055,3,2,0
22056,3,2,0
22057,3,2,0
22058,3,2,0
22059,3,2,0
22060,3,2,0
22061,3,2,0
22062,3,2,0
22063,3,2,1
22064,3,2,0
22065,3,2,1
22066,3,2,0
22067,3,2,0
22068,2,2,0
22069,2,2,1
22070,2,2,1
22071,2,2,1
22072,2,2,0
22073,2,2,0
22074,2,2,0
22075,2,2,0
22076,2,2,1
22077,2,2,0
22078,2,2,0
22079,2,2,1
22080,2,2,0
22081,2,2,0
22083,2,2,1
22084,2,2,1
22085,2,2,1
22086,2,2,0
22087,2,2,0
22088,2,2,0
22089,2,2,0
22090,2,2,0
22091,2,2,0
22092,2,2,0
22093,2,2,0
22094,2,2,1
22095,2,2,1
22096,2,2,0
22097,2,2,0
22098,2,2,0
22099,2,2,0
22100,2,2,0
22101,2,2,0
22102,3,2,0
22103,3,2,0
22104,3,2,0
22105,3,2,0
22106,3,2,0
22107,3,2,0
22108,3,2,0
22109,3,2,0
22110,3,2,0
22111,3,2,1
22112,3,2,0
22113,3,2,1
22114,3,2,0
22115,3,2,0
22116,3,2,0
22117,3,2,1
22118,3,2,0
22119,3,2,0
22120,3,2,0
22121,3,2,1
22122,3,2,0
22123,3,2,0
22124,3,2,0
22125,3,2,0
22126,2,2,1
22127,2,2,1
22128,2,2,0
22129,2,2,0
22130,2,2,1
22131,2,2,0
22132,2,2,1
22133,3,2,0
22136,3,2,1
22137,3,2,0
22138,3,2,0
22139,3,2,0
22140,3,2,1
22141,3,2,0
22142,3,2,1
22143,3,2,0
22144,3,2,0
22145,3,2,0
22146,2,1,0
22149,2,2,1
22152,2,2,0
22153,2,2,1
22154,2,2,1
22155,2,2,0
22156,2,2,0
22157,2,2,0
22158,2,2,1
22159,2,2,1
22160,3,2,1
22161,3,2,0
22162,2,2,0
22163,3,2,0
22164,3,2,0
22165,3,2,0
22166,3,2,0
22167,3,2,0
22168,3,2,0
22169,2,2,0
22170,2,2,0
22171,2,2,0
22172,2,2,0
22173,2,2,1
22174,2,2,0
22175,2,2,0
22176,2,2,0
22177,2,2,1
22178,2,2,0
22179,2,2,0
22180,2,2,0
22181,2,2,0
22182,2,2,1
22184,2,2,1
22185,2,2,0
22186,2,2,0
22187,2,2,0
22191,2,2,0
22192,2,2,0
22193,2,2,0
22194,2,2,0
22195,2,2,0
22196,2,2,0
22197,2,2,1
22199,2,2,1
22200,2,2,1
22201,2,2,1
22202,2,2,1
22203,2,2,1
22204,2,2,1
22206,3,2,0
22207,3,2,1
22208,3,2,1
22212,2,2,0
22213,2,2,1
22214,2,2,0
22215,2,2,0
22216,2,2,0
22217,2,1,0
22220,2,2,0
22221,2,2,0
22223,2,2,1
22224,2,2,0
22225,2,2,1
22226,2,2,0
22227,2,2,1
22228,3,2,1
22231,3,2,1
22232,2,2,1
22233,2,2,0
22234,2,2,1
22236,2,2,0
22239,2,2,1
22240,2,2,1
22241,2,2,0
22242,2,2,0
22243,2,2,1
22244,2,2,0
22245,2,2,0
22246,2,2,0
22247,2,2,0
22248,2,2,0
22249,2,2,0
22250,2,2,0
22253,2,1,0
22254,2,1,0
22255,2,1,1
22258,2,1,1
22259,2,1,1
22260,2,1,0
22261,2,1,0
22262,2,1,0
22263,2,1,0
22264,2,1,1
22265,2,1,0
22266,2,1,0
22267,2,1,1
22268,2,1,0
22270,2,1,1
22271,2,1,0
22274,2,1,1
22275,2,1,0
22279,2,1,0
22281,2,1,0
22282,2,2,0
22283,2,2,0
22284,2,2,0
22285,2,1,0
22286,2,1,0
22287,2,1,0
22288,2,1,0
22289,3,2,0
22291,3,2,1
22292,3,2,1
22293,3,2,1
22294,3,2,0
22295,3,2,1
22296,3,2,0
22297,3,2,0
22298,3,2,0
22299,3,2,0
22300,3,2,0
22301,3,2,0
22302,3,2,1
22303,3,2,0
22306,3,1,0
22309,3,1,0
22315,3,1,1
22318,3,1,1
22320,3,1,0
22321,3,1,1
22322,3,1,0
22323,3,1,0
22326,3,1,0
22329,3,1,1
22330,3,1,1
22331,3,1,0
22333,3,1,0
22334,3,1,0
22336,3,1,0
22337,3,1,1
22339,3,1,0
22340,3,1,0
22341,3,1,0
22342,3,1,0
22343,3,1,0
22346,3,1,0
22351,3,1,0
22352,3,1,0
22353,3,1,0
22355,3,1,0
22356,3,1,1
22357,3,1,0
22358,3,1,0
22359,3,1,0
22360,3,2,0
22361,3,1,0
22362,3,1,0
22364,3,1,0
22367,3,2,0
22370,3,2,0
22371,3,2,0
22372,3,2,0
22373,3,2,0
22374,3,2,0
22375,3,2,0
22376,3,2,0
22377,3,2,0
22378,3,2,0
22379,3,2,0
22380,3,2,1
22382,3,2,1
22383,3,2,0
22384,3,2,0
22385,3,2,0
22386,3,2,0
22389,3,2,0
22390,3,2,0
22392,3,2,0
22393,3,1,0
22394,3,1,0
22395,3,1,0
22396,3,1,0
22397,3,2,1
22398,3,2,0
22399,3,2,1
22400,3,2,1
22401,3,1,0
22402,3,1,0
22403,3,1,0
22404,3,1,0
22405,3,1,0
22407,3,2,0
22408,3,2,1
22409,3,2,0
22410,3,1,0
22411,3,1,1
22412,3,1,1
22413,3,1,1
22414,3,1,0
22415,3,1,0
22424,3,2,0
22427,3,2,1
22428,3,2,1
22430,3,2,0
22431,3,2,0
22432,3,2,1
22433,3,2,0
22434,3,2,0
22435,3,2,0
22436,3,2,0
22437,3,2,0
22440,3,1,1
22441,3,1,0
22442,3,2,0
22443,3,2,0
22444,3,2,0
22445,3,2,1
22446,3,2,1
22447,3,2,0
22448,3,2,1
22449,3,2,0
22450,3,2,0
22451,3,2,0
22452,3,2,0
22453,2,2,0
22454,3,2,0
22455,3,2,0
22456,3,2,0
22457,3,2,0
22458,3,2,1
22459,3,2,1
22460,2,2,1
22461,2,2,1
22462,2,2,0
22463,2,2,1
22464,3,2,1
22465,3,2,0
22467,3,2,0
22468,3,2,0
22469,3,2,0
22471,3,2,1
22472,3,2,1
22474,2,2,0
22475,2,2,0
22476,2,2,0
22477,2,2,1
22478,2,2,0
22479,2,2,1
22480,2,2,0
22483,2,2,0
22484,2,2,1
22485,2,2,0
22486,2,2,0
22487,2,2,0
22488,2,2,0
22489,2,2,0
22490,2,2,0
22491,3,2,0
22492,3,2,0
22493,3,2,0
22494,3,2,0
22495,3,2,1
22496,3,2,0
22497,3,2,0
22498,3,2,0
22499,3,2,1
22500,3,2,0
22501,3,1,0
22502,3,1,0
22503,3,1,0
22504,3,1,0
22510,3,1,0
22513,3,1,0
22514,3,1,0
22515,3,1,0
22516,3,1,0
22518,3,1,0
22519,3,1,1
22520,3,1,1
22522,3,1,0
22523,3,2,0
22525,3,2,0
22526,3,2,0
22527,3,2,0
22528,3,2,0
22530,3,2,0
22531,3,2,0
22532,3,2,1
22533,3,2,0
22534,3,2,0
22535,3,2,1
22536,3,2,0
22537,3,2,1
22538,3,2,0
22539,3,2,0
22540,3,2,1
22541,3,2,0
22542,3,2,0
22543,3,2,0
22544,3,2,0
22545,3,2,0
22546,3,2,0
22547,3,2,0
22548,3,2,0
22549,3,2,0
22550,3,2,0
22551,3,2,1
22552,3,2,0
22553,3,2,0
22555,3,2,0
22556,3,2,0
22557,2,2,0
22558,3,2,0
22559,3,1,0
22560,3,1,1
22562,3,2,1
22563,3,2,0
22565,3,2,0
22567,3,2,0
22568,3,2,0
22569,3,2,1
22570,3,2,0
22571,3,2,0
22572,3,2,0
22573,3,2,0
22574,3,2,0
22575,3,2,0
22576,3,2,0
22577,3,2,1
22578,3,2,0
22580,3,2,0
22581,3,2,0
22583,3,2,0
22584,3,2,0
22585,3,2,1
22586,3,2,0
22587,3,2,0
22588,3,2,0
22589,3,2,0
22590,3,2,0
22591,3,2,0
22595,3,2,0
22599,3,2,1
22600,3,2,0
22603,3,2,1
22604,3,2,0
22605,3,2,0
22606,3,2,0
22609,3,2,0
22610,3,2,0
22611,3,2,0
22616,3,2,0
22617,3,2,0
22618,3,2,0
22619,3,2,1
22620,3,2,0
22621,3,2,1
22622,3,2,1
22624,3,2,0
22625,3,2,1
22627,3,2,0
22628,3,2,1
22629,3,2,1
22631,3,2,0
22632,3,2,0
22633,3,2,1
22634,3,2,0
22636,3,2,0
22637,3,2,0
22638,3,2,0
22639,3,2,0
22640,3,2,0
22641,3,2,0
22642,3,2,0
22643,3,2,0
22644,3,2,0
22645,3,2,0
22646,3,2,0
22647,3,2,0
22648,3,2,0
22649,3,2,0
22650,3,2,0
22651,3,2,0
22652,3,2,0
22653,3,2,0
22655,3,2,0
22656,3,2,0
22658,3,2,0
22661,3,2,0
22662,3,2,1
22663,3,2,0
22664,3,2,0
22665,3,2,0
22666,3,2,0
22667,3,2,0
22668,3,2,0
22669,2,2,0
22671,2,2,0
22672,2,2,0
22673,2,2,1
22674,2,2,0
22675,2,2,0
22676,2,2,1
22677,2,2,0
22678,2,2,0
22679,2,2,0
22680,2,2,0
22681,2,2,0
22682,2,2,1
22683,2,2,0
22684,2,2,1
22685,2,2,0
22686,2,2,0
22687,2,2,0
22688,3,2,0
22690,3,2,1
22691,3,2,0
22692,3,2,0
22693,3,2,0
22694,3,2,0
22695,2,2,0
22696,2,2,0
22697,2,2,0
22698,2,2,1
22699,2,2,0
22700,2,2,0
22701,2,2,0
22702,2,2,1
22703,2,2,0
22705,3,2,0
22707,3,2,0
22708,3,2,1
22709,3,2,0
22710,3,2,1
22711,3,2,0
22712,3,2,0
22713,3,2,0
22714,3,2,0
22715,3,2,0
22716,3,2,1
22717,3,2,0
22720,3,2,1
22721,3,2,1
22722,3,2,0
22723,3,2,0
22724,3,2,0
22727,3,2,0
22728,2,2,0
22729,3,2,1
22730,3,2,1
22732,3,2,1
22733,3,2,1
22734,3,2,1
22737,3,2,0
22738,3,2,1
22739,3,2,0
22740,3,2,1
22741,3,2,0
22742,3,2,0
22743,3,2,0
22745,3,2,0
22746,3,2,0
22747,3,2,0
22748,3,2,0
22749,2,2,0
22750,2,2,0
22751,2,2,1
22753,2,2,0
22754,3,2,0
22755,3,2,0
22756,3,2,0
22757,3,2,0
22759,3,1,0
22773,3,1,0
22774,3,1,1
22775,3,1,1
22776,3,1,1
22777,3,1,1
22778,3,1,1
22779,3,1,1
22780,3,1,1
22781,3,1,1
22782,3,1,1
22784,3,1,1
22785,3,1,1
22786,3,1,1
22787,3,1,1
22788,3,1,1
22789,3,1,1
22790,3,1,1
22791,3,1,1
22792,3,1,1
22795,3,1,0
22797,1,1,0
22800,1,1,0
22801,1,1,0
22802,1,1,0
22803,1,1,0
22804,1,1,0
22805,1,1,1
22807,1,1,0
22808,1,1,0
22809,1,1,0
22810,1,1,1
22811,1,1,0
22812,1,1,0
22813,1,1,0
22814,1,1,1
22815,1,1,0
22816,1,1,0
22817,1,1,0
22818,1,1,1
22819,1,1,1
22820,1,1,0
22821,1,1,1
22822,1,1,1
22823,1,1,1
22824,1,1,0
22825,1,1,0
22826,1,1,0
22827,1,1,0
22828,1,1,0
22829,1,1,0
22830,1,1,0
22831,1,1,0
22832,1,1,0
22833,1,1,0
22834,1,1,0
22835,1,1,0
22836,1,1,0
22837,1,1,0
22838,1,1,0
22839,1,1,1
22840,1,1,1
22842,1,1,0
22843,1,1,0
22845,1,1,0
22846,1,1,0
22847,1,1,0
22848,1,1,0
22849,1,1,0
22850,1,1,0
22851,1,1,0
22852,1,1,0
22853,1,1,0
22854,1,1,1
22855,1,1,0
22856,1,1,1
22857,1,1,1
22858,1,1,1
22859,1,1,0
22860,1,1,0
22861,1,1,0
22862,1,1,0
22863,1,1,0
22864,1,1,0
22865,1,1,0
22866,1,1,0
22867,1,1,1
22868,1,1,0
22869,1,1,0
22871,1,1,0
22872,1,1,0
22873,1,1,0
22874,1,1,0
22875,1,1,0
22876,1,1,1
22877,1,1,0
22878,1,1,0
22879,1,1,1
22880,1,1,0
22881,1,1,0
22882,1,1,1
22883,1,1,0
22884,1,1,0
22885,1,1,0
22886,1,1,0
22887,1,1,0
22888,1,1,0
22889,1,1,0
22890,1,1,0
22891,1,1,1
22892,1,1,0
22893,1,1,1
22894,1,1,0
22895,1,1,0
22896,1,1,0
22897,1,1,0
22899,2,1,0
22900,2,1,0
22901,2,1,0
22902,2,1,0
22903,2,1,0
22904,2,1,0
22905,2,1,1
22906,2,1,0
22907,2,1,0
22908,2,1,0
22909,2,1,0
22910,2,1,0
22911,2,1,0
22912,2,1,0
22913,2,1,0
22914,2,1,0
22915,2,1,0
22916,2,1,0
22917,2,1,1
22918,2,1,0
22919,2,1,0
22920,2,1,0
22921,2,1,0
22922,2,1,1
22924,2,1,0
22925,2,1,1
22926,2,1,0
22927,2,1,0
22928,2,1,0
22929,2,1,0
22930,2,1,0
22932,2,1,0
22933,2,1,1
22934,2,1,1
22935,2,1,1
22937,3,1,0
22938,2,1,0
22939,1,1,0
22941,2,1,1
22946,2,1,1
22948,1,1,0
22950,2,1,0
22951,2,1,0
22956,2,1,0
22957,2,1,0
22964,2,1,0
22965,2,1,0
22966,2,1,0
22967,2,1,0
22969,1,1,0
22970,1,1,0
22971,1,1,0
22974,2,1,0
22977,2,1,1
22978,2,1,1
22979,2,1,0
22980,2,1,0
22981,2,1,0
22982,2,1,0
22983,2,1,0
22985,2,1,0
22986,2,1,0
22987,2,1,0
22990,2,1,0
22991,2,1,0
22993,2,1,0
22994,2,1,0
22995,2,1,0
22996,2,1,1
22997,2,1,0
22998,2,1,0
22999,2,1,0
23000,2,1,0
23001,2,1,0
23002,2,1,1
23003,2,1,0
23004,2,1,1
23005,2,1,0
23006,2,1,1
23007,2,1,0
23008,2,1,0
23009,2,1,1
23010,2,1,0
23011,2,1,0
23012,2,1,0
23013,2,1,0
23014,2,1,0
23016,2,1,0
23017,2,1,0
23018,2,1,0
23019,2,1,0
23020,2,1,0
23021,2,1,0
23022,2,1,1
23024,2,1,1
23025,2,1,0
23026,2,1,0
23027,2,1,0
23028,2,1,0
23029,2,1,0
23030,2,1,0
23031,2,1,1
23032,2,1,0
23033,2,1,0
23034,2,1,0
23035,2,1,0
23036,2,1,0
23037,2,1,0
23038,2,1,0
23039,2,1,0
23040,2,1,0
23041,2,1,0
23042,2,1,0
23043,2,1,0
23044,2,1,0
23045,2,1,0
23046,2,1,1
23047,2,1,0
23049,2,1,0
23052,2,1,0
23054,2,1,0
23055,2,1,0
23057,2,1,0
23058,2,1,0
23059,1,1,0
23060,1,1,0
23061,1,1,0
23062,1,1,0
23063,1,1,0
23064,1,1,0
23065,1,1,0
23066,1,1,0
23067,1,1,1
23068,1,1,0
23069,1,1,0
23070,1,1,1
23071,1,1,0
23073,1,1,0
23074,1,1,0
23076,1,1,0
23077,1,1,0
23078,1,1,0
23079,1,1,0
23080,1,1,1
23081,1,1,0
23082,1,1,0
23084,1,1,0
23086,1,1,0
23087,1,1,0
23088,1,1,0
23089,1,1,0
23090,1,1,0
23091,1,1,0
23092,1,1,0
23093,1,1,0
23094,1,1,1
23095,1,1,0
23096,1,1,0
23097,1,1,0
23098,1,1,0
23099,1,1,1
23100,1,1,0
23101,1,1,0
23102,1,1,1
23103,1,1,1
23104,1,1,0
23105,1,1,1
23107,1,1,0
23108,1,1,0
23109,1,1,0
23110,1,1,0
23111,1,1,0
23112,1,1,0
23113,1,1,0
23114,1,1,1
23115,1,1,0
23116,1,1,1
23117,1,1,1
23118,1,1,0
23119,1,1,0
23121,1,1,0
23122,1,1,0
23123,1,1,1
23124,1,1,1
23125,1,1,0
23126,1,1,0
23127,1,1,1
23128,1,1,0
23129,1,1,0
23130,1,1,1
23131,1,1,0
23133,1,1,0
23134,1,1,0
23135,1,1,0
23136,1,1,0
23138,1,1,1
23139,1,1,1
23140,1,1,0
23141,1,1,0
23142,1,1,0
23143,1,1,1
23144,1,1,0
23145,1,1,1
23146,1,1,1
23147,1,1,0
23148,1,1,0
23149,1,1,1
23150,1,1,0
23151,1,1,0
23152,1,1,0
23154,1,1,1
23155,1,1,0
23156,1,1,1
23157,1,1,0
23158,1,1,0
23159,1,1,0
23160,1,1,1
23161,1,1,1
23162,1,1,0
23163,1,1,0
23164,1,1,0
23168,1,1,0
23170,1,1,0
23171,1,1,0
23172,1,1,0
23173,1,1,0
23174,1,1,0
23175,1,1,0
23176,1,1,0
23177,1,1,1
23178,1,1,0
23179,1,1,0
23180,1,1,0
23181,1,1,1
23182,1,1,0
23183,1,1,0
23184,1,1,0
23186,1,1,0
23188,1,1,0
23189,1,1,1
23190,1,1,0
23191,1,1,0
23192,1,1,1
23193,1,1,0
23194,1,1,0
23195,1,1,1
23196,1,1,0
23197,1,1,0
23198,1,1,0
23199,1,1,0
23200,1,1,1
23201,1,1,0
23202,1,1,0
23203,1,1,0
23204,1,1,0
23205,1,1,1
23206,1,1,0
23207,1,1,0
23208,1,1,0
23209,1,1,0
23210,1,1,0
23211,1,1,1
23212,1,1,0
23213,1,1,0
23214,1,1,0
23215,1,1,1
23216,1,1,0
23217,1,1,0
23218,1,1,1
23219,1,1,0
23220,1,1,1
23221,1,1,0
23225,1,1,0
23227,1,1,0
23228,1,1,0
23229,1,1,0
23230,2,1,0
23231,2,1,0
23235,2,1,0
23237,2,1,0
23239,2,1,0
23240,2,1,0
23242,2,1,0
23251,3,2,0
23256,2,1,0
23273,2,1,0
23283,2,1,0
23284,2,1,0
23285,2,1,0
23286,2,1,0
23287,2,1,0
23288,2,1,0
23298,2,1,0
23308,2,1,0
23309,2,1,0
23310,2,1,0
23311,2,1,0
23312,2,1,0
23313,2,1,0
23314,2,1,0
23315,2,1,0
23316,2,1,0
23319,2,1,0
23321,2,1,0
23322,2,1,0
23323,2,1,0
23324,2,1,0
23325,2,1,0
23326,2,1,1
23327,2,1,0
23328,2,1,0
23329,2,1,0
23330,2,1,0
23331,2,1,1
23332,2,1,0
23333,2,1,0
23334,2,1,0
23335,2,1,0
23336,2,1,1
23337,2,1,0
23348,2,1,0
23349,2,1,0
23353,2,1,0
23370,2,1,0
23371,2,1,0
23372,2,1,0
23373,2,1,0
23374,2,1,0
23375,2,1,0
23376,2,1,0
23377,2,1,0
23378,2,1,0
23379,2,1,0
23380,2,1,0
23381,2,1,0
23382,2,1,0
23383,2,1,0
23384,2,1,0
23387,2,1,0
23400,2,1,0
23401,2,1,0
23402,2,1,0
23403,2,1,0
23405,3,2,0
23406,3,2,0
23407,3,2,0
23408,3,2,0
23409,3,2,1
23414,2,1,0
23417,2,1,0
23418,2,1,1
23422,2,1,1
23424,2,1,0
23425,2,1,0
23428,2,1,0
23431,2,1,0
23436,2,1,0
23437,2,1,0
23438,2,1,0
23442,2,1,0
23444,2,1,0
23449,2,1,0
23454,2,1,0
